,NN,Min Violations Committee,Max Violations Committee,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator,Anti-Plurality,Two-Approval,Three-Approval,Instant Runoff,Bottom-Two-Runoff Instant Runoff,Benham,PluralityWRunoff PUT,Coombs,Baldwin,Strict Nanson,Weak Nanson,Iterated Removal Condorcet Loser,Raynaud,Tideman Alternative Top Cycle,Knockout Voting,Banks,Condorcet,Copeland,Llull,Uncovered Set,Uncovered Set - Fishburn,Uncovered Set - Bordes,Uncovered Set - McKelvey,Slater,Top Cycle,GOCHA,Bipartisan Set,Minimax,Split Cycle,Ranked Pairs ZT,Ranked Pairs TB,Simple Stable Voting,Stable Voting,Loss-Trimmer Voting,Daunou,Blacks,Condorcet IRV,Condorcet IRV PUT,Smith IRV,Smith-Minimax,Condorcet Plurality,Copeland-Local-Borda,Copeland-Global-Borda,Borda-Minimax Faceoff,Bucklin,Simplified Bucklin,Weighted Bucklin,Bracket Voting,Superior Voting
Min Violations Committee,0.0002984,0.0,0.4,0.319968,0.059072,0.167936,0.073856,0.166608,0.166608,0.166608,0.166608,0.167936,0.166608,0.167936,0.314288,0.167936,0.166608,0.268336,0.214704,0.096016,0.150144,0.09024,0.027872,0.024336,0.098896,0.034496,0.02888,0.028336,0.026656,0.098112,0.029296,0.03056,0.01752,0.031616,0.033712,0.026912,0.028752,0.03192,0.028752,0.031616,0.032768,0.028832,0.032896,0.028752,0.01736,0.028432,0.028672,0.033344,0.033344,0.015168,0.015168,0.028128,0.028768,0.019392,0.024944,0.025808,0.030624,0.028432,0.022352,0.026112,0.01608,0.028768,0.080784,0.12664,0.053792,0.029552,0.018496
Max Violations Committee,0.3998655999999999,0.4,0.0,0.32264,0.399248,0.389328,0.398896,0.390128,0.390128,0.390128,0.390128,0.389328,0.390128,0.389328,0.328496,0.389328,0.390128,0.354928,0.393824,0.39792,0.397184,0.398112,0.399904,0.399856,0.3976,0.39976,0.399888,0.399888,0.399888,0.371344,0.399872,0.399856,0.39992,0.399712,0.391312,0.399872,0.39984,0.399712,0.399824,0.399712,0.399648,0.399808,0.399376,0.399792,0.399792,0.39992,0.399888,0.396432,0.396432,0.399936,0.399936,0.399936,0.39976,0.399904,0.399792,0.399776,0.399824,0.39992,0.39912,0.399904,0.399904,0.39992,0.398224,0.394848,0.399136,0.399536,0.399888
Random Choice,0.31994160000000005,0.319968,0.32264,0.0,0.320304,0.318112,0.319824,0.317952,0.317952,0.317952,0.317952,0.318112,0.317952,0.318112,0.319936,0.318112,0.317952,0.320128,0.32088,0.319792,0.319616,0.319104,0.320224,0.320192,0.319952,0.32032,0.320224,0.320272,0.320208,0.320736,0.32016,0.32024,0.320112,0.320256,0.319952,0.32008,0.320176,0.320368,0.32016,0.320256,0.320432,0.320256,0.320432,0.320208,0.319968,0.32024,0.320256,0.320016,0.320016,0.320384,0.320384,0.320192,0.320192,0.320096,0.320016,0.320096,0.32024,0.32024,0.319872,0.320144,0.320144,0.320272,0.319584,0.320048,0.320896,0.320368,0.320128
Borda ranking,0.0589928,0.059072,0.399248,0.320304,0.0,0.200272,0.114192,0.200464,0.200464,0.200464,0.200464,0.200272,0.200464,0.200272,0.32224,0.200272,0.200464,0.277488,0.179936,0.087968,0.109232,0.117488,0.057952,0.061392,0.130336,0.058272,0.056848,0.05648,0.055792,0.117616,0.057056,0.058272,0.042064,0.056976,0.066944,0.055776,0.056336,0.057632,0.056352,0.056976,0.057648,0.05648,0.058432,0.056352,0.0584,0.05616,0.056304,0.064976,0.064976,0.0504,0.0504,0.056512,0.059936,0.03968,0.06168,0.061104,0.058384,0.05616,0.067456,0.055584,0.04448,0.055072,0.077552,0.126512,0.053408,0.075584,0.063216
Plurality ranking,0.16796000000000003,0.167936,0.389328,0.318112,0.200272,0.0,0.133088,0.026912,0.026912,0.026912,0.026912,0.0,0.026912,0.0,0.325536,0.0,0.026912,0.249232,0.294976,0.215712,0.271872,0.127888,0.164128,0.161088,0.11256,0.172912,0.166288,0.166288,0.166832,0.194,0.166512,0.165328,0.172576,0.166896,0.173232,0.167216,0.166672,0.166784,0.166656,0.166896,0.166992,0.166544,0.167312,0.166736,0.166432,0.166448,0.166352,0.171168,0.171168,0.17152,0.17152,0.16656,0.160512,0.173424,0.160288,0.161152,0.165264,0.166448,0.145648,0.167072,0.172176,0.166768,0.210368,0.206048,0.18352,0.149808,0.157072
STV,0.0738752,0.073856,0.398896,0.319824,0.114192,0.133088,0.0,0.131696,0.131696,0.131696,0.131696,0.133088,0.131696,0.133088,0.313552,0.133088,0.131696,0.258752,0.240944,0.139232,0.197392,0.030912,0.08504,0.07904,0.068608,0.094016,0.0872,0.086976,0.086528,0.140464,0.087552,0.085712,0.08248,0.088096,0.092992,0.086288,0.08704,0.089024,0.087088,0.088096,0.08896,0.087056,0.089376,0.087184,0.081216,0.087024,0.087072,0.092208,0.092208,0.082704,0.082704,0.0868,0.084352,0.08344,0.077872,0.078768,0.085536,0.087024,0.078112,0.08632,0.081936,0.087328,0.1308,0.15808,0.105952,0.066624,0.075648
Approval Voting (AV),0.16664720000000005,0.166608,0.390128,0.317952,0.200464,0.026912,0.131696,0.0,0.0,0.0,0.0,0.026912,0.0,0.026912,0.314064,0.026912,0.0,0.249312,0.29952,0.216016,0.271872,0.129008,0.164976,0.16184,0.11552,0.17336,0.167168,0.167184,0.167632,0.198352,0.167424,0.166288,0.17264,0.168208,0.174368,0.168096,0.167744,0.168096,0.167744,0.168208,0.16832,0.167664,0.168752,0.167824,0.166576,0.167376,0.167328,0.172672,0.172672,0.171296,0.171296,0.16744,0.161616,0.173488,0.161024,0.162032,0.166192,0.167376,0.148384,0.167776,0.172224,0.16776,0.210384,0.211824,0.183008,0.149968,0.157664
Proportional Approval Voting (PAV),0.16664720000000005,0.166608,0.390128,0.317952,0.200464,0.026912,0.131696,0.0,0.0,0.0,0.0,0.026912,0.0,0.026912,0.314064,0.026912,0.0,0.249312,0.29952,0.216016,0.271872,0.129008,0.164976,0.16184,0.11552,0.17336,0.167168,0.167184,0.167632,0.198352,0.167424,0.166288,0.17264,0.168208,0.174368,0.168096,0.167744,0.168096,0.167744,0.168208,0.16832,0.167664,0.168752,0.167824,0.166576,0.167376,0.167328,0.172672,0.172672,0.171296,0.171296,0.16744,0.161616,0.173488,0.161024,0.162032,0.166192,0.167376,0.148384,0.167776,0.172224,0.16776,0.210384,0.211824,0.183008,0.149968,0.157664
Approval Chamberlin-Courant (CC),0.16664720000000005,0.166608,0.390128,0.317952,0.200464,0.026912,0.131696,0.0,0.0,0.0,0.0,0.026912,0.0,0.026912,0.314064,0.026912,0.0,0.249312,0.29952,0.216016,0.271872,0.129008,0.164976,0.16184,0.11552,0.17336,0.167168,0.167184,0.167632,0.198352,0.167424,0.166288,0.17264,0.168208,0.174368,0.168096,0.167744,0.168096,0.167744,0.168208,0.16832,0.167664,0.168752,0.167824,0.166576,0.167376,0.167328,0.172672,0.172672,0.171296,0.171296,0.16744,0.161616,0.173488,0.161024,0.162032,0.166192,0.167376,0.148384,0.167776,0.172224,0.16776,0.210384,0.211824,0.183008,0.149968,0.157664
Lexicographic Chamberlin-Courant (lex-CC),0.16664720000000005,0.166608,0.390128,0.317952,0.200464,0.026912,0.131696,0.0,0.0,0.0,0.0,0.026912,0.0,0.026912,0.314064,0.026912,0.0,0.249312,0.29952,0.216016,0.271872,0.129008,0.164976,0.16184,0.11552,0.17336,0.167168,0.167184,0.167632,0.198352,0.167424,0.166288,0.17264,0.168208,0.174368,0.168096,0.167744,0.168096,0.167744,0.168208,0.16832,0.167664,0.168752,0.167824,0.166576,0.167376,0.167328,0.172672,0.172672,0.171296,0.171296,0.16744,0.161616,0.173488,0.161024,0.162032,0.166192,0.167376,0.148384,0.167776,0.172224,0.16776,0.210384,0.211824,0.183008,0.149968,0.157664
Sequential Approval Chamberlin-Courant (seq-CC),0.16796000000000003,0.167936,0.389328,0.318112,0.200272,0.0,0.133088,0.026912,0.026912,0.026912,0.026912,0.0,0.026912,0.0,0.325536,0.0,0.026912,0.249232,0.294976,0.215712,0.271872,0.127888,0.164128,0.161088,0.11256,0.172912,0.166288,0.166288,0.166832,0.194,0.166512,0.165328,0.172576,0.166896,0.173232,0.167216,0.166672,0.166784,0.166656,0.166896,0.166992,0.166544,0.167312,0.166736,0.166432,0.166448,0.166352,0.171168,0.171168,0.17152,0.17152,0.16656,0.160512,0.173424,0.160288,0.161152,0.165264,0.166448,0.145648,0.167072,0.172176,0.166768,0.210368,0.206048,0.18352,0.149808,0.157072
Monroe's Approval Rule (Monroe),0.16664720000000005,0.166608,0.390128,0.317952,0.200464,0.026912,0.131696,0.0,0.0,0.0,0.0,0.026912,0.0,0.026912,0.314064,0.026912,0.0,0.249312,0.29952,0.216016,0.271872,0.129008,0.164976,0.16184,0.11552,0.17336,0.167168,0.167184,0.167632,0.198352,0.167424,0.166288,0.17264,0.168208,0.174368,0.168096,0.167744,0.168096,0.167744,0.168208,0.16832,0.167664,0.168752,0.167824,0.166576,0.167376,0.167328,0.172672,0.172672,0.171296,0.171296,0.16744,0.161616,0.173488,0.161024,0.162032,0.166192,0.167376,0.148384,0.167776,0.172224,0.16776,0.210384,0.211824,0.183008,0.149968,0.157664
Greedy Monroe,0.16796000000000003,0.167936,0.389328,0.318112,0.200272,0.0,0.133088,0.026912,0.026912,0.026912,0.026912,0.0,0.026912,0.0,0.325536,0.0,0.026912,0.249232,0.294976,0.215712,0.271872,0.127888,0.164128,0.161088,0.11256,0.172912,0.166288,0.166288,0.166832,0.194,0.166512,0.165328,0.172576,0.166896,0.173232,0.167216,0.166672,0.166784,0.166656,0.166896,0.166992,0.166544,0.167312,0.166736,0.166432,0.166448,0.166352,0.171168,0.171168,0.17152,0.17152,0.16656,0.160512,0.173424,0.160288,0.161152,0.165264,0.166448,0.145648,0.167072,0.172176,0.166768,0.210368,0.206048,0.18352,0.149808,0.157072
Minimax Approval Voting (MAV),0.3142224,0.314288,0.328496,0.319936,0.32224,0.325536,0.313552,0.314064,0.314064,0.314064,0.314064,0.325536,0.314064,0.325536,0.0,0.325536,0.314064,0.32008,0.366656,0.324912,0.322144,0.324544,0.325536,0.323632,0.327504,0.32472,0.326352,0.326208,0.325488,0.345792,0.32648,0.326224,0.321408,0.327824,0.327824,0.325872,0.326608,0.327824,0.326608,0.327824,0.327824,0.326528,0.327824,0.326608,0.32192,0.326432,0.326512,0.327824,0.327824,0.320832,0.320832,0.326128,0.32464,0.321392,0.323504,0.324112,0.326208,0.326432,0.321232,0.325248,0.321504,0.326528,0.323408,0.354,0.320816,0.32064,0.321328
Method of Equal Shares (aka Rule X) with Phragmén phase,0.16796000000000003,0.167936,0.389328,0.318112,0.200272,0.0,0.133088,0.026912,0.026912,0.026912,0.026912,0.0,0.026912,0.0,0.325536,0.0,0.026912,0.249232,0.294976,0.215712,0.271872,0.127888,0.164128,0.161088,0.11256,0.172912,0.166288,0.166288,0.166832,0.194,0.166512,0.165328,0.172576,0.166896,0.173232,0.167216,0.166672,0.166784,0.166656,0.166896,0.166992,0.166544,0.167312,0.166736,0.166432,0.166448,0.166352,0.171168,0.171168,0.17152,0.17152,0.16656,0.160512,0.173424,0.160288,0.161152,0.165264,0.166448,0.145648,0.167072,0.172176,0.166768,0.210368,0.206048,0.18352,0.149808,0.157072
E Pluribus Hugo (EPH),0.16664720000000005,0.166608,0.390128,0.317952,0.200464,0.026912,0.131696,0.0,0.0,0.0,0.0,0.026912,0.0,0.026912,0.314064,0.026912,0.0,0.249312,0.29952,0.216016,0.271872,0.129008,0.164976,0.16184,0.11552,0.17336,0.167168,0.167184,0.167632,0.198352,0.167424,0.166288,0.17264,0.168208,0.174368,0.168096,0.167744,0.168096,0.167744,0.168208,0.16832,0.167664,0.168752,0.167824,0.166576,0.167376,0.167328,0.172672,0.172672,0.171296,0.171296,0.16744,0.161616,0.173488,0.161024,0.162032,0.166192,0.167376,0.148384,0.167776,0.172224,0.16776,0.210384,0.211824,0.183008,0.149968,0.157664
Random Serial Dictator,0.2683208000000001,0.268336,0.354928,0.320128,0.277488,0.249232,0.258752,0.249312,0.249312,0.249312,0.249312,0.249232,0.249312,0.249232,0.32008,0.249232,0.249312,0.0,0.310512,0.281504,0.299616,0.258464,0.267408,0.266512,0.255424,0.269632,0.268032,0.268064,0.268096,0.27824,0.268112,0.267568,0.270144,0.268128,0.270768,0.268096,0.268032,0.268032,0.268016,0.268128,0.268128,0.268064,0.268304,0.268032,0.26784,0.268048,0.268048,0.269776,0.269776,0.26968,0.26968,0.268032,0.266944,0.27056,0.266432,0.266496,0.267584,0.268048,0.265056,0.268096,0.269824,0.268224,0.279024,0.279216,0.272352,0.26392,0.265936
Anti-Plurality,0.2147112,0.214704,0.393824,0.32088,0.179936,0.294976,0.240944,0.29952,0.29952,0.29952,0.29952,0.294976,0.29952,0.294976,0.366656,0.294976,0.29952,0.310512,0.0,0.197744,0.161744,0.237168,0.206288,0.21016,0.249936,0.204672,0.204544,0.204592,0.204832,0.218448,0.204416,0.205456,0.202848,0.203792,0.211216,0.204432,0.204192,0.204064,0.20416,0.203792,0.203648,0.204272,0.203744,0.204128,0.208848,0.204496,0.204576,0.208112,0.208112,0.206576,0.206576,0.204416,0.208256,0.201504,0.210512,0.2096,0.205552,0.204496,0.217008,0.204848,0.204016,0.203648,0.19728,0.188672,0.200656,0.220528,0.213088
Two-Approval,0.0959608,0.096016,0.39792,0.319792,0.087968,0.215712,0.139232,0.216016,0.216016,0.216016,0.216016,0.215712,0.216016,0.215712,0.324912,0.215712,0.216016,0.281504,0.197744,0.0,0.169552,0.141728,0.094704,0.097504,0.155152,0.096512,0.0948,0.094576,0.093936,0.14632,0.09496,0.095072,0.091984,0.094592,0.103264,0.093776,0.094512,0.0952,0.094592,0.094592,0.095216,0.094448,0.095424,0.094544,0.095328,0.094576,0.094576,0.101152,0.101152,0.091024,0.091024,0.094736,0.096832,0.092384,0.097536,0.096976,0.095136,0.094576,0.102192,0.093552,0.091552,0.094672,0.025088,0.090144,0.076464,0.108224,0.099248
Three-Approval,0.15003679999999997,0.150144,0.397184,0.319616,0.109232,0.271872,0.197392,0.271872,0.271872,0.271872,0.271872,0.271872,0.271872,0.271872,0.322144,0.271872,0.271872,0.299616,0.161744,0.169552,0.0,0.200256,0.151376,0.154544,0.2152,0.14656,0.149392,0.149136,0.148752,0.191136,0.149328,0.15096,0.140512,0.149248,0.15736,0.148544,0.148944,0.149568,0.148928,0.149248,0.149408,0.149088,0.15,0.148912,0.14984,0.148848,0.148992,0.155328,0.155328,0.144144,0.144144,0.149008,0.15288,0.13912,0.15496,0.15432,0.151024,0.148848,0.160368,0.148464,0.1416,0.148096,0.157216,0.191296,0.139264,0.167936,0.156128
Instant Runoff,0.09027120000000002,0.09024,0.398112,0.319104,0.117488,0.127888,0.030912,0.129008,0.129008,0.129008,0.129008,0.127888,0.129008,0.127888,0.324544,0.127888,0.129008,0.258464,0.237168,0.141728,0.200256,0.0,0.075152,0.06704,0.05024,0.088576,0.077888,0.078048,0.078816,0.127024,0.077776,0.074432,0.08648,0.079056,0.090576,0.079056,0.078272,0.07832,0.07832,0.079056,0.078896,0.078192,0.079296,0.078384,0.083584,0.078288,0.078176,0.087888,0.087888,0.086672,0.086672,0.078048,0.078688,0.08736,0.06536,0.06712,0.074096,0.078288,0.08,0.079072,0.086,0.078336,0.133904,0.15112,0.109264,0.069328,0.077776
Bottom-Two-Runoff Instant Runoff,0.0278624,0.027872,0.399904,0.320224,0.057952,0.164128,0.08504,0.164976,0.164976,0.164976,0.164976,0.164128,0.164976,0.164128,0.325536,0.164128,0.164976,0.267408,0.206288,0.094704,0.151376,0.075152,0.0,0.00912,0.084976,0.018384,0.005392,0.005344,0.006336,0.076352,0.0056,0.005984,0.016912,0.007584,0.023248,0.006976,0.005984,0.006944,0.006048,0.007584,0.007808,0.005744,0.008992,0.006112,0.017168,0.005776,0.005616,0.02,0.02,0.016512,0.016512,0.005648,0.008736,0.018272,0.009792,0.009216,0.006064,0.005776,0.01848,0.006736,0.016048,0.006016,0.080672,0.113952,0.055184,0.027744,0.015824
Benham,0.024304,0.024336,0.399856,0.320192,0.061392,0.161088,0.07904,0.16184,0.16184,0.16184,0.16184,0.161088,0.16184,0.161088,0.323632,0.161088,0.16184,0.266512,0.21016,0.097504,0.154544,0.06704,0.00912,0.0,0.080704,0.024112,0.011888,0.012064,0.012768,0.080528,0.01184,0.00856,0.020752,0.013216,0.025312,0.01296,0.01232,0.01256,0.012368,0.013216,0.013184,0.012176,0.013632,0.012432,0.017712,0.012384,0.012272,0.022576,0.022576,0.020624,0.020624,0.012064,0.013056,0.021712,0.00168,0.003168,0.008768,0.012384,0.01544,0.012928,0.020048,0.012432,0.083984,0.117264,0.05688,0.023088,0.010928
PluralityWRunoff PUT,0.09893679999999999,0.098896,0.3976,0.319952,0.130336,0.11256,0.068608,0.11552,0.11552,0.11552,0.11552,0.11256,0.11552,0.11256,0.327504,0.11256,0.11552,0.255424,0.249936,0.155152,0.2152,0.05024,0.084976,0.080704,0.0,0.096608,0.08664,0.08688,0.087696,0.1312,0.086672,0.08504,0.096336,0.087808,0.098608,0.088016,0.087216,0.087248,0.087248,0.087808,0.087712,0.08712,0.08792,0.087296,0.09248,0.087104,0.08704,0.095952,0.095952,0.095616,0.095616,0.087072,0.087136,0.097296,0.0804,0.080592,0.084928,0.087104,0.08712,0.087888,0.095584,0.087376,0.1476,0.162304,0.121712,0.078096,0.084944
Coombs,0.034467199999999996,0.034496,0.39976,0.32032,0.058272,0.172912,0.094016,0.17336,0.17336,0.17336,0.17336,0.172912,0.17336,0.172912,0.32472,0.172912,0.17336,0.269632,0.204672,0.096512,0.14656,0.088576,0.018384,0.024112,0.096608,0.0,0.015264,0.015024,0.01488,0.08208,0.015344,0.019136,0.022864,0.015984,0.030592,0.014672,0.015008,0.016048,0.01504,0.015984,0.016384,0.015104,0.01712,0.015008,0.025344,0.014848,0.014864,0.027504,0.027504,0.022336,0.022336,0.015056,0.021824,0.023584,0.024528,0.023776,0.019152,0.014848,0.03072,0.014544,0.021856,0.015104,0.080528,0.115904,0.055424,0.039856,0.026864
Baldwin,0.028842399999999997,0.02888,0.399888,0.320224,0.056848,0.166288,0.0872,0.167168,0.167168,0.167168,0.167168,0.166288,0.167168,0.166288,0.326352,0.166288,0.167168,0.268032,0.204544,0.0948,0.149392,0.077888,0.005392,0.011888,0.08664,0.015264,0.0,0.00096,0.00344,0.074304,0.000768,0.005632,0.015504,0.004752,0.022112,0.004384,0.002592,0.004128,0.00264,0.004752,0.005232,0.002352,0.006816,0.002688,0.01632,0.001776,0.00176,0.018512,0.018512,0.014736,0.014736,0.001408,0.009648,0.017168,0.012528,0.0116,0.005792,0.001776,0.02064,0.004288,0.014656,0.002096,0.080016,0.113024,0.053696,0.029136,0.016608
Strict Nanson,0.0282984,0.028336,0.399888,0.320272,0.05648,0.166288,0.086976,0.167184,0.167184,0.167184,0.167184,0.166288,0.167184,0.166288,0.326208,0.166288,0.167184,0.268064,0.204592,0.094576,0.149136,0.078048,0.005344,0.012064,0.08688,0.015024,0.00096,0.0,0.00256,0.074672,0.001664,0.005904,0.015056,0.004544,0.022368,0.003776,0.002,0.004688,0.002064,0.004544,0.005616,0.001744,0.0072,0.002128,0.016192,0.001008,0.00096,0.018864,0.018864,0.013936,0.013936,0.001088,0.0096,0.0168,0.012688,0.011792,0.00608,0.001008,0.02064,0.00344,0.013984,0.001632,0.079584,0.112896,0.0532,0.028992,0.016384
Weak Nanson,0.0266216,0.026656,0.399888,0.320208,0.055792,0.166832,0.086528,0.167632,0.167632,0.167632,0.167632,0.166832,0.167632,0.166832,0.325488,0.166832,0.167632,0.268096,0.204832,0.093936,0.148752,0.078816,0.006336,0.012768,0.087696,0.01488,0.00344,0.00256,0.0,0.075744,0.004128,0.006752,0.014304,0.00608,0.023072,0.0024,0.00352,0.00624,0.003568,0.00608,0.007184,0.003312,0.008304,0.0036,0.016192,0.002528,0.002496,0.01968,0.01968,0.012576,0.012576,0.003456,0.010192,0.016112,0.013456,0.012608,0.006944,0.002528,0.021184,0.001232,0.012256,0.0032,0.078752,0.11264,0.052416,0.029328,0.015776
Iterated Removal Condorcet Loser,0.09813200000000001,0.098112,0.371344,0.320736,0.117616,0.194,0.140464,0.198352,0.198352,0.198352,0.198352,0.194,0.198352,0.194,0.345792,0.194,0.198352,0.27824,0.218448,0.14632,0.191136,0.127024,0.076352,0.080528,0.1312,0.08208,0.074304,0.074672,0.075744,0.0,0.074,0.074656,0.0852,0.071408,0.080528,0.074736,0.073408,0.071184,0.073312,0.071408,0.06944,0.073408,0.0676,0.073104,0.083312,0.07448,0.074352,0.077408,0.077408,0.08616,0.08616,0.074688,0.077024,0.085344,0.080784,0.0796,0.07464,0.07448,0.087584,0.076032,0.085328,0.074288,0.136112,0.149056,0.115616,0.09424,0.085536
Raynaud,0.029274399999999996,0.029296,0.399872,0.32016,0.057056,0.166512,0.087552,0.167424,0.167424,0.167424,0.167424,0.166512,0.167424,0.166512,0.32648,0.166512,0.167424,0.268112,0.204416,0.09496,0.149328,0.077776,0.0056,0.01184,0.086672,0.015344,0.000768,0.001664,0.004128,0.074,0.0,0.005552,0.015728,0.004912,0.02192,0.004816,0.00304,0.003744,0.003088,0.004912,0.004976,0.002848,0.006512,0.003104,0.01632,0.002528,0.002416,0.018272,0.018272,0.015472,0.015472,0.00152,0.009776,0.017376,0.012416,0.011504,0.00568,0.002528,0.020864,0.004928,0.0152,0.002464,0.080192,0.113168,0.053984,0.029472,0.016976
Tideman Alternative Top Cycle,0.0305256,0.03056,0.399856,0.32024,0.058272,0.165328,0.085712,0.166288,0.166288,0.166288,0.166288,0.165328,0.166288,0.165328,0.326224,0.165328,0.166288,0.267568,0.205456,0.095072,0.15096,0.074432,0.005984,0.00856,0.08504,0.019136,0.005632,0.005904,0.006752,0.074656,0.005552,0.0,0.01776,0.007024,0.022496,0.007248,0.00632,0.006096,0.006368,0.007024,0.006752,0.006144,0.007152,0.006432,0.018048,0.00632,0.006208,0.018912,0.018912,0.018144,0.018144,0.005952,0.008256,0.018592,0.009072,0.008256,0.000336,0.00632,0.01968,0.007216,0.017504,0.006144,0.081056,0.113376,0.055376,0.029056,0.016416
Knockout Voting,0.0174248,0.01752,0.39992,0.320112,0.042064,0.172576,0.08248,0.17264,0.17264,0.17264,0.17264,0.172576,0.17264,0.172576,0.321408,0.172576,0.17264,0.270144,0.202848,0.091984,0.140512,0.08648,0.016912,0.020752,0.096336,0.022864,0.015504,0.015056,0.014304,0.0852,0.015728,0.01776,0.0,0.016768,0.02736,0.014272,0.01496,0.017024,0.01496,0.016768,0.017616,0.014992,0.018608,0.015008,0.017184,0.014896,0.014976,0.025376,0.025376,0.008912,0.008912,0.015056,0.019664,0.002384,0.02112,0.020608,0.01792,0.014896,0.026928,0.013936,0.002896,0.013936,0.075248,0.118112,0.047184,0.035472,0.022912
